Row,Tree,X,Y,pre_DBH,pre_HT,status
33,2,725514.75,4162658.75,8.8,62.771152,Alive
33,3,725512.75,4162657.75,6.4,67.882912,Alive
33,4,725508.75,4162654.75,8.5,69.522875,Alive
33,5,725507.25,4162653.25,7.3,63.8,Alive
33,6,725504.25,4162651.75,10.3,67.723903,Alive
33,7,725502.25,4162650.75,8.9,67.882912,Alive
33,8,725500.75,4162649.75,9.1,65.875643,Alive
33,9,725499.25,4162648.75,7.9,64.302568,Alive
33,10,725497.68775,4162647.87999999,0.0,0.0,Dead
33,11,725495.25,4162645.25,0.0,0.0,Dead
33,12,725493.25,4162644.75,8.8,65.229632,Alive
33,13,725491.75,4162643.75,8.8,63.557983,Alive
33,14,725490.25,4162642.75,5.2,70.452283,Alive
33,15,725485.75,4162639.75,5.7,63.557983,Alive
33,16,725483.75,4162638.25,10.2,66.671275,Alive
33,17,725480.75,4162636.75,8.1,65.875643,Alive
33,18,725477.25,4162634.25,10.3,64.541375,Alive
33,19,725474.25,4162632.25,11.8,68.331775,Alive
33,20,725472.75,4162631.25,0.0,0.0,Dead
33,21,725471.25,4162630.25,12.9,69.867883,Alive
33,22,725469.75,4162629.75,10.4,67.723903,Alive
33,23,725467.946499999,4162628.64775,11.1,66.671275,Alive
33,24,725466.7075,4162627.5175,9.4,58.203307,Alive
33,25,725465.75,4162626.75,10.7,68.607547,Alive
33,26,725463.75,4162625.25,9.3,65.229632,Alive
33,27,725461.75,4162624.75,8.7,67.723903,Alive
33,28,725460.454499999,4162623.90299999,8.5,63.3004,Alive
33,29,725458.75,4162622.75,8.0,70.481032,Alive
33,30,725457.25,4162621.75,0.0,0.0,Dead
33,31,725455.25,4162620.75,8.8,64.775488,Alive
33,32,725451.25,4162617.75,7.8,67.882912,Alive
33,33,725449.75,4162616.75,8.7,69.6,Alive
33,34,725448.2245,4162615.79124999,9.5,68.986,Alive
33,35,725447.104249999,4162615.86274999,9.5,65.875643,Alive
33,36,725446.75,4162614.75,12.0,69.9424,Alive
33,37,725445.25,4162613.25,0.0,0.0,Dead
33,38,725441.75,4162611.75,7.6,70.466363,Alive
33,39,725439.75,4162610.75,9.5,66.858448,Alive
33,40,725436.75,4162608.75,9.5,65.665,Alive
33,41,725434.459249999,4162606.20349999,8.0,69.424888,Alive
33,42,725433.25,4162606.75,7.7,69.867883,Alive
33,43,725430.75,4162604.25,8.7,66.081592,Alive
33,44,725427.75,4162602.25,4.5,65.875643,Alive
33,45,725421.75,4162597.75,0.0,0.0,Dead
33,46,725419.633999999,4162595.65925,10.4,68.986,Alive
33,47,725418.75,4162596.75,0.0,0.0,Dead
33,48,725415.25,4162594.25,8.4,68.331775,Alive
33,49,725412.75,4162592.25,7.5,68.331775,Alive
33,50,725409.75,4162590.25,8.9,65.449663,Alive
33,51,725406.25,4162588.75,9.5,66.282847,Alive
33,52,725404.357749999,4162586.86874999,10.9,69.3,Alive
33,53,725402.75,4162587.25,7.2,68.331775,Alive
34,1,725521.25,4162658.75,8.2,66.081592,Alive
34,2,725516.25,4162655.75,12.0,67.882912,Alive
34,3,725512.75,4162654.25,7.5,70.7,Alive
34,4,725510.25,4162652.25,8.5,65.875643,Alive
34,5,725508.75,4162651.25,9.0,67.5602,Alive
34,6,725507.25,4162649.75,8.6,69.102763,Alive
34,7,725505.75,4162648.75,5.4,64.059067,Alive
34,8,725503.75,4162647.75,9.6,70.137787,Alive
34,9,725500.75,4162646.25,6.9,66.671275,Alive
34,10,725499.25,4162644.75,9.1,69.424888,Alive
34,11,725496.75,4162642.75,0.0,0.0,Dead
34,12,725493.75,4162640.75,8.9,70.077352,Alive
34,13,725491.75,4162639.75,9.5,69.788672,Alive
34,14,725490.040999999,4162639.20725,8.8,68.607547,Alive
34,15,725487.25,4162636.75,8.0,64.059067,Alive
34,16,725483.75,4162635.25,8.8,65.229632,Alive
34,17,725482.25,4162633.75,11.2,68.331775,Alive
34,18,725479.25,4162631.75,9.2,63.810872,Alive
34,19,725476.25,4162629.75,9.7,67.8,Alive
34,20,725474.75,4162628.75,10.6,66.671275,Alive
34,21,725471.75,4162626.75,8.6,70.012223,Alive
34,22,725470.25,4162625.75,10.2,69.214832,Alive
34,23,725466.910999999,4162624.04075,8.9,68.607547,Alive
34,24,725463.75,4162621.75,8.7,67.218712,Alive
34,25,725462.1665,4162620.679,7.3,66.671275,Alive
34,26,725460.75,4162620.25,5.5,70.422943,Alive
34,27,725459.25,4162618.75,7.6,66.282847,Alive
34,28,725457.75,4162618.25,7.6,69.867883,Alive
34,29,725456.25,4162616.75,7.9,66.282847,Alive
34,30,725454.75,4162616.25,9.8,64.541375,Alive
34,31,725453.25,4162615.25,7.6,68.607547,Alive
34,32,725451.75,4162614.25,8.5,68.186848,Alive
34,33,725450.25,4162613.25,12.6,66.858448,Alive
34,34,725448.25,4162611.75,9.2,65.875643,Alive
34,35,725445.38525,4162610.22974999,0.0,0.0,Dead
34,36,725443.75,4162609.25,9.6,63.557983,Alive
34,37,725441.25,4162607.75,7.2,68.472008,Alive
34,38,725438.25,4162605.75,7.1,65.875643,Alive
34,39,725435.25,4162603.75,0.0,0.0,Dead
34,40,725432.25,4162601.75,9.0,66.081592,Alive
34,41,725429.75,4162599.25,9.3,66.671275,Alive
34,42,725426.75,4162597.75,9.8,67.040927,Alive
34,43,725423.75,4162595.75,11.2,67.040927,Alive
34,44,725420.25,4162594.25,8.7,67.040927,Alive
34,45,725417.25,4162591.75,7.7,64.059067,Alive
34,46,725413.75,4162589.75,8.1,64.541375,Alive
34,47,725411.25,4162587.25,7.7,69.214832,Alive
34,48,725407.75,4162585.75,0.0,0.0,Dead
34,49,725404.75,4162583.25,10.8,65.004907,Alive
35,1,725526.25,4162657.75,7.3,65.449663,Alive
35,2,725522.75,4162657.25,12.9,69.102763,Alive
35,3,725518.73825,4162655.4445,9.3,74.7,Alive
35,4,725518.25,4162652.25,9.4,68.864543,Alive
35,5,725516.95175,4162654.024,9.5,67.040927,Alive
35,6,725512.25,4162649.75,7.1,70.077352,Alive
35,7,725510.25,4162648.25,7.0,68.986,Alive
35,8,725508.755499999,4162647.416,8.2,66.858448,Alive
35,9,725507.145249999,4162646.27125,10.5,61.070752,Alive
35,10,725505.78425,4162645.40625,9.5,69.9424,Alive
35,11,725504.25,4162644.25,10.3,70.3,Alive
35,12,725499.75,4162641.25,9.9,70.012223,Alive
35,13,725496.75,4162639.25,9.0,63.557983,Alive
35,14,725492.25,4162636.25,8.6,60.770923,Alive
35,15,725490.25,4162635.25,7.4,66.671275,Alive
35,16,725486.25,4162632.25,10.1,68.186848,Alive
35,17,725484.444499999,4162631.014,9.4,71.9,Alive
35,18,725482.75,4162630.75,8.2,70.492768,Alive
35,19,725481.25,4162629.25,8.7,69.522875,Alive
35,20,725479.25,4162628.25,6.5,68.037227,Alive
35,21,725476.75,4162626.75,7.3,70.193528,Alive
35,22,725474.75,4162625.25,12.7,70.492768,Alive
35,23,725473.4115,4162624.44575,9.1,65.1,Alive
35,24,725471.75,4162623.75,11.0,68.186848,Alive
35,25,725470.25,4162622.25,10.9,62.771152,Alive
35,26,725467.75,4162620.25,8.9,67.040927,Alive
35,27,725465.75,4162619.25,12.1,65.1,Alive
35,28,725464.25,4162617.75,9.7,70.077352,Alive
35,29,725462.25,4162617.25,9.0,69.522875,Alive
35,30,725461.04,4162616.34524999,8.1,64.775488,Alive
35,31,725459.25,4162615.25,10.5,66.081592,Alive
35,32,725456.25,4162613.25,11.7,70.012223,Alive
35,33,725454.923749999,4162612.424,6.0,70.422943,Alive
35,34,725453.25,4162611.75,7.2,69.522875,Alive
35,35,725451.75,4162610.75,9.5,67.5602,Alive
35,36,725448.75,4162608.25,9.3,70.193528,Alive
35,37,725447.25,4162607.75,0.0,0.0,Dead
35,38,725443.25,4162605.25,0.0,0.0,Dead
35,39,725440.25,4162603.25,9.9,68.037227,Alive
35,40,725437.25,4162601.25,7.7,70.012223,Alive
35,41,725433.75,4162599.25,7.8,69.102763,Alive
35,42,725431.25,4162596.75,9.3,62.771152,Alive
35,43,725428.25,4162595.25,10.3,70.012223,Alive
35,44,725424.75,4162593.25,10.1,64.059067,Alive
35,45,725422.25,4162591.25,10.8,67.040927,Alive
35,46,725418.75,4162589.25,9.0,66.479408,Alive
35,47,725415.46625,4162589.10474999,8.0,67.882912,Alive
35,48,725415.75,4162587.25,7.0,68.472008,Alive
35,49,725412.75,4162584.75,9.2,65.665,Alive
35,50,725409.75,4162582.75,9.4,67.040927,Alive
35,51,725403.75,4162578.75,7.5,63.0,Alive
35,52,725400.75,4162578.25,10.5,70.290928,Alive
36,1,725524.766249999,4162653.5085,9.9,66.671275,Alive
36,2,725522.75,4162651.75,6.2,61.942075,Alive
36,3,725518.75,4162649.75,8.1,70.496288,Alive
36,4,725516.25,4162649.25,10.3,64.059067,Alive
36,5,725514.75,4162647.75,10.2,65.875643,Alive
36,6,725511.75,4162646.25,9.0,67.040927,Alive
36,7,725510.25,4162644.75,10.9,69.322207,Alive
36,8,725508.74225,4162644.01175,9.6,66.479408,Alive
36,9,725507.25,4162643.25,5.9,68.2,Alive
36,10,725505.75,4162641.75,9.3,65.004907,Alive
36,11,725502.75,4162639.75,6.3,72.2,Alive
36,12,725501.043249999,4162638.99074999,9.4,68.607547,Alive
36,13,725499.75,4162638.25,7.2,69.9424,Alive
36,14,725496.75,4162636.25,6.8,67.5602,Alive
36,15,725495.25,4162634.75,6.6,67.218712,Alive
36,16,725493.25,4162633.75,10.7,66.282847,Alive
36,17,725490.25,4162631.75,9.9,66.081592,Alive
36,18,725488.75,4162630.75,10.7,69.522875,Alive
36,19,725487.631249999,4162629.84324999,9.0,64.059067,Alive
36,20,725485.75,4162628.75,5.9,33.605,Alive
36,21,725484.25,4162628.25,6.9,63.0,Alive
36,22,725481.25,4162625.75,7.1,70.452283,Alive
36,23,725477.75,4162623.75,7.8,70.470472,Alive
36,24,725476.46875,4162622.79774999,7.5,70.077352,Alive
36,25,725474.75,4162621.75,6.8,61.365887,Alive
36,26,725473.25,4162621.25,8.4,65.449663,Alive
36,27,725471.83625,4162620.276,11.0,68.738392,Alive
36,28,725468.75,4162618.25,10.4,66.671275,Alive
36,29,725467.25,4162616.75,7.4,67.5602,Alive
36,30,725465.25,4162615.75,10.5,70.332587,Alive
36,31,725462.75,4162613.75,0.0,0.0,Dead
36,32,725459.25,4162612.25,10.8,70.332587,Alive
36,33,725458.01575,4162611.48824999,9.4,64.059067,Alive
36,34,725456.25,4162610.25,7.9,68.037227,Alive
36,35,725455.25,4162608.75,7.3,68.864543,Alive
36,36,725451.75,4162607.25,8.3,69.867883,Alive
36,37,725450.75,4162606.25,6.8,67.391803,Alive
36,38,725449.75,4162605.75,7.2,69.867883,Alive
36,39,725448.75,4162604.75,11.2,69.9424,Alive
36,40,725446.75,4162604.25,10.3,66.3,Alive
36,41,725444.29775,4162603.34375,9.3,69.424888,Alive
36,42,725442.25,4162600.75,8.1,67.882912,Alive
36,43,725438.75,4162598.75,6.6,72.2,Alive
36,44,725435.75,4162596.75,8.5,68.472008,Alive
36,45,725434.75,4162597.75,7.7,66.081592,Alive
36,46,725432.75,4162594.25,9.5,65.875643,Alive
36,47,725429.25,4162592.75,7.0,70.422943,Alive
36,48,725426.25,4162590.75,8.9,70.401823,Alive
36,49,725423.25,4162588.75,9.0,66.282847,Alive
36,50,725420.75,4162586.25,10.5,57.163,Alive
36,51,725417.75,4162584.75,6.8,68.331775,Alive
36,52,725414.75,4162582.75,11.2,69.704767,Alive
36,53,725411.25,4162580.75,10.1,67.391803,Alive
36,54,725407.25,4162578.75,8.9,70.9,Alive
37,1,725527.25,4162651.25,12.1,69.522875,Alive
37,2,725524.25,4162648.25,8.3,72.6,Alive
37,3,725521.25,4162648.75,8.3,63.810872,Alive
37,4,725517.75,4162646.75,11.6,65.665,Alive
37,5,725515.25,4162644.25,7.9,69.9424,Alive
37,6,725513.25,4162643.75,10.9,65.004907,Alive
37,7,725511.75,4162642.25,9.9,69.8,Alive
37,8,725505.75,4162638.75,9.5,69.214832,Alive
37,9,725504.29425,4162637.6825,8.9,70.012223,Alive
37,10,725502.75,4162636.75,9.8,65.875643,Alive
37,11,725498.25,4162633.25,8.8,69.102763,Alive
37,12,725495.75,4162631.25,6.1,68.738392,Alive
37,13,725493.75,4162630.75,9.8,69.214832,Alive
37,14,725491.25,4162628.75,9.5,67.391803,Alive
37,15,725489.75,4162627.25,8.1,69.9424,Alive
37,16,725487.75,4162626.25,6.8,77.3,Alive
37,17,725486.25,4162625.25,8.5,64.059067,Alive
37,18,725484.25,4162624.25,10.9,69.9424,Alive
37,19,725482.25,4162622.75,12.1,66.858448,Alive
37,20,725480.83525,4162621.95525,8.4,68.738392,Alive
37,21,725474.75,4162618.75,7.9,68.607547,Alive
37,22,725471.75,4162616.25,9.9,66.081592,Alive
37,23,725470.25,4162615.25,8.1,69.322207,Alive
37,24,725468.75,4162614.25,11.9,67.218712,Alive
37,25,725466.75,4162613.75,6.3,70.9,Alive
37,26,725464.25,4162611.75,7.5,69.616168,Alive
37,27,725461.25,4162609.25,0.0,0.0,Dead
37,28,725459.75,4162608.25,11.7,67.5602,Alive
37,29,725457.25,4162605.75,8.4,67.723903,Alive
37,30,725453.25,4162604.75,11.0,69.102763,Alive
37,31,725452.006999999,4162603.856,7.2,62.499487,Alive
37,32,725450.25,4162602.25,0.0,0.0,Dead
37,33,725448.25,4162601.75,9.7,68.738392,Alive
37,34,725441.9,4162596.63799999,9.8,64.7,Alive
37,35,725440.25,4162596.25,6.6,69.867883,Alive
37,36,725437.25,4162594.25,0.0,0.0,Dead
37,37,725434.75,4162591.75,8.3,66.479408,Alive
37,38,725431.25,4162590.25,9.6,67.218712,Alive
37,39,725428.25,4162587.75,9.5,71.1,Alive
37,40,725425.25,4162585.75,10.2,62.771152,Alive
37,41,725422.75,4162583.75,11.1,67.391803,Alive
37,42,725419.25,4162581.75,5.9,68.037227,Alive
37,43,725415.75,4162579.75,10.5,70.496875,Alive
37,44,725412.75,4162577.75,7.3,68.4,Alive
37,45,725406.25,4162574.25,8.1,66.858448,Alive
37,46,725403.75,4162572.25,8.6,63.810872,Alive
38,1,725519.25,4162643.75,9.7,65.665,Alive
38,2,725516.75,4162641.75,0.0,0.0,Dead
38,3,725514.75,4162640.75,11.7,67.391803,Alive
38,4,725513.75,4162640.25,5.9,64.541375,Alive
38,5,725511.75,4162638.75,9.5,65.229632,Alive
38,6,725509.25,4162636.75,9.5,68.607547,Alive
38,7,725507.25,4162635.75,10.7,68.738392,Alive
38,8,725504.25,4162633.75,7.3,66.282847,Alive
38,9,725503.0065,4162632.455,0.0,0.0,Dead
38,10,725501.25,4162631.75,9.0,67.391803,Alive
38,11,725498.54075,4162629.63075,7.2,69.322207,Alive
38,12,725496.75,4162628.75,11.5,67.218712,Alive
38,13,725495.75,4162627.75,11.7,69.704767,Alive
38,14,725492.75,4162625.25,10.0,65.004907,Alive
38,15,725490.75,4162624.25,9.5,68.864543,Alive
38,16,725487.75,4162622.25,10.3,68.986,Alive
38,17,725485.75,4162621.25,8.1,69.0,Alive
38,18,725484.25,4162620.25,0.0,0.0,Dead
38,19,725482.25,4162619.75,10.5,67.723903,Alive
38,20,725479.75,4162617.75,7.7,65.665,Alive
38,21,725477.75,4162616.75,6.2,67.723903,Alive
38,22,725475.24025,4162614.0355,9.9,69.102763,Alive
38,23,725473.5975,4162613.51074999,6.7,67.040927,Alive
38,24,725471.75,4162612.75,8.9,68.331775,Alive
38,25,725470.25,4162611.75,6.3,76.4,Alive
38,26,725467.25,4162609.75,9.2,63.810872,Alive
38,27,725464.25,4162607.25,8.7,64.541375,Alive
38,28,725462.25,4162605.75,7.1,63.810872,Alive
38,29,725459.75,4162604.75,7.9,67.882912,Alive
38,30,725458.75,4162603.75,0.0,0.0,Dead
38,31,725456.25,4162603.25,10.7,65.449663,Alive
38,32,725453.25,4162600.75,0.0,0.0,Dead
38,33,725452.381249999,4162599.10999999,10.2,69.867883,Alive
38,34,725450.75,4162598.75,10.4,69.522875,Alive
38,35,725448.25,4162597.25,7.5,73.1,Alive
38,36,725445.25,4162595.75,7.1,71.1,Alive
38,37,725442.25,4162593.75,8.4,71.9,Alive
38,38,725438.75,4162591.25,8.7,68.037227,Alive
38,39,725435.75,4162589.25,11.6,62.771152,Alive
38,40,725432.75,4162587.75,9.5,63.038123,Alive
38,41,725430.25,4162585.25,10.5,69.322207,Alive
38,42,725426.75,4162583.25,9.8,69.788672,Alive
38,43,725420.75,4162579.25,9.1,70.279775,Alive
38,44,725417.75,4162577.25,8.3,68.864543,Alive
38,45,725414.25,4162575.25,9.5,66.081592,Alive
38,46,725411.25,4162572.75,9.0,64.775488,Alive
38,47,725408.25,4162569.75,8.4,68.037227,Alive
39,1,725532.75,4162649.25,7.4,67.218712,Alive
39,2,725529.75,4162647.75,9.5,69.616168,Alive
39,3,725527.75,4162645.75,8.0,65.229632,Alive
39,4,725524.75,4162643.25,10.7,64.059067,Alive
39,5,725521.75,4162641.25,9.2,68.472008,Alive
39,6,725520.25,4162640.75,12.2,57.861232,Alive
39,7,725518.75,4162639.25,8.6,68.472008,Alive
39,8,725517.11225,4162638.2625,7.5,67.5602,Alive
39,9,725515.25,4162637.25,8.9,65.6,Alive
39,10,725514.25,4162636.25,9.0,65.665,Alive
39,11,725512.30475,4162635.345,12.1,69.322207,Alive
39,12,725510.75,4162633.75,7.0,69.522875,Alive
39,13,725507.75,4162631.75,8.1,69.616168,Alive
39,14,725505.75,4162631.25,8.1,70.137787,Alive
39,15,725501.75,4162628.25,9.2,70.4294,Alive
39,16,725500.25,4162626.75,9.1,67.723903,Alive
39,17,725499.25,4162625.75,7.0,68.472008,Alive
39,18,725495.75,4162624.25,10.2,67.040927,Alive
39,19,725494.25,4162622.75,9.5,70.4294,Alive
39,20,725492.75,4162621.75,9.9,66.858448,Alive
39,21,725489.75,4162619.75,4.5,61.070752,Alive
39,22,725488.25,4162619.25,8.7,65.665,Alive
39,23,725486.25,4162618.25,8.0,68.986,Alive
39,24,725484.881749999,4162617.12399999,10.9,68.607547,Alive
39,25,725483.25,4162615.75,8.3,68.331775,Alive
39,26,725480.25,4162613.75,7.7,70.244575,Alive
39,27,725477.25,4162612.25,9.8,68.986,Alive
39,28,725475.659499999,4162610.53074999,9.5,65.004907,Alive
39,29,725474.25,4162610.25,6.6,68.738392,Alive
39,30,725472.559499999,4162608.46375,9.6,67.391803,Alive
39,31,725468.25,4162605.75,8.7,67.5602,Alive
39,32,725466.60475,4162605.53425,10.2,67.218712,Alive
39,33,725464.75,4162604.25,8.7,69.522875,Alive
39,34,725463.25,4162602.75,7.2,69.424888,Alive
39,35,725461.75,4162602.25,6.8,67.882912,Alive
39,36,725459.25,4162600.25,8.5,72.5,Alive
39,37,725457.25,4162598.75,9.8,70.470472,Alive
39,38,725452.75,4162596.25,7.5,66.6,Alive
39,39,725450.25,4162595.25,7.9,70.466363,Alive
39,40,725447.25,4162592.75,9.8,67.040927,Alive
39,41,725443.75,4162590.75,8.3,69.424888,Alive
39,42,725441.25,4162588.75,10.9,73.1,Alive
39,43,725437.75,4162587.25,6.6,67.882912,Alive
39,44,725435.25,4162585.25,8.9,69.704767,Alive
39,45,725432.25,4162582.75,8.3,66.0,Alive
39,46,725429.25,4162580.75,7.0,70.012223,Alive
39,47,725425.75,4162578.75,9.1,67.218712,Alive
39,48,725422.75,4162576.75,9.5,63.8,Alive
39,49,725419.25,4162574.75,9.6,70.077352,Alive
39,50,725416.75,4162572.75,7.9,69.102763,Alive
39,51,725411.75,4162570.75,10.1,61.365887,Alive
40,1,725528.75,4162643.75,0.0,0.0,Dead
40,2,725526.75,4162640.75,7.1,62.223128,Alive
40,3,725524.25,4162639.75,9.5,67.723903,Alive
40,4,725519.75,4162636.75,8.4,69.424888,Alive
40,5,725516.75,4162634.75,10.3,67.723903,Alive
40,6,725515.75,4162633.75,8.5,68.331775,Alive
40,7,725512.75,4162631.75,9.3,66.671275,Alive
40,8,725511.25,4162630.75,8.7,70.401823,Alive
40,9,725508.75,4162628.25,10.6,66.282847,Alive
40,10,725506.75,4162627.75,6.8,69.102763,Alive
40,11,725503.75,4162625.25,7.0,64.541375,Alive
40,12,725501.75,4162623.75,8.2,66.081592,Alive
40,13,725498.75,4162622.75,10.6,64.541375,Alive
40,14,725497.25,4162621.75,5.5,67.391803,Alive
40,15,725495.75,4162620.25,7.1,63.038123,Alive
40,16,725492.75,4162618.75,8.9,69.9424,Alive
40,17,725491.25,4162617.25,9.0,67.882912,Alive
40,18,725489.75,4162616.25,0.0,0.0,Dead
40,19,725487.75,4162615.25,8.0,70.077352,Alive
40,20,725480.25,4162610.25,6.6,69.102763,Alive
40,21,725478.75,4162608.75,12.2,66.858448,Alive
40,22,725475.75,4162607.75,0.0,0.0,Dead
40,23,725472.25,4162605.75,9.0,62.771152,Alive
40,24,725469.6735,4162603.64974999,8.6,65.449663,Alive
40,25,725468.25,4162602.75,8.3,70.077352,Alive
40,26,725466.75,4162601.75,9.0,70.394192,Alive
40,27,725464.75025,4162600.75749999,6.4,65.449663,Alive
40,28,725463.75,4162599.75,6.9,68.331775,Alive
40,29,725460.75,4162597.75,10.9,69.867883,Alive
40,30,725458.75,4162596.75,0.0,0.0,Dead
40,31,725457.25,4162595.75,10.5,66.479408,Alive
40,32,725455.75,4162593.75,9.5,69.0,Alive
40,33,725453.93275,4162593.77524999,10.1,69.214832,Alive
40,34,725451.75,4162592.25,7.7,69.616168,Alive
40,35,725448.75,4162590.25,7.5,66.081592,Alive
40,36,725445.75,4162588.75,8.4,63.557983,Alive
40,37,725443.25,4162586.25,6.9,67.882912,Alive
40,38,725439.25,4162584.25,9.0,72.5,Alive
40,39,725436.25,4162582.75,10.9,65.875643,Alive
40,40,725433.25,4162580.25,6.5,69.102763,Alive
40,41,725430.25,4162577.75,7.7,67.040927,Alive
40,42,725427.25,4162576.25,8.2,70.332587,Alive
40,43,725414.256749999,4162567.2085,9.7,69.616168,Alive
40,44,725412.75,4162567.75,8.1,60.4664,Alive
41,1,725533.25,4162643.25,10.4,60.770923,Alive
41,2,725534.25,4162641.25,7.9,69.102763,Alive
41,3,725532.25,4162639.25,6.8,68.607547,Alive
41,4,725527.75,4162638.25,8.6,69.8,Alive
41,5,725524.75,4162636.25,13.8,61.942075,Alive
41,6,725523.738499999,4162634.87724999,9.2,65.229632,Alive
41,7,725522.25,4162634.25,7.8,64.775488,Alive
41,8,725520.53275,4162633.41225,7.1,70.452283,Alive
41,9,725517.25,4162631.25,8.0,68.864543,Alive
41,10,725515.75,4162629.75,10.1,67.723903,Alive
41,11,725513.25,4162628.25,12.1,64.541375,Alive
41,12,725511.299499999,4162627.31325,7.7,69.102763,Alive
41,13,725510.25,4162625.75,8.3,65.665,Alive
41,14,725506.75,4162624.25,8.2,69.322207,Alive
41,15,725504.75,4162622.75,7.7,68.864543,Alive
41,16,725503.7495,4162624.003,9.7,69.522875,Alive
41,17,725500.75,4162619.75,10.5,68.864543,Alive
41,18,725497.75,4162617.75,9.2,68.037227,Alive
41,19,725496.25,4162617.25,11.8,64.541375,Alive
41,20,725494.75,4162615.75,0.0,0.0,Dead
41,21,725492.75,4162614.25,8.9,68.472008,Alive
41,22,725490.25,4162613.25,8.9,72.8,Alive
41,23,725487.25,4162611.25,7.5,64.775488,Alive
41,24,725483.75,4162609.25,9.0,65.665,Alive
41,25,725480.75,4162607.25,7.8,64.541375,Alive
41,26,725477.75,4162605.25,7.8,65.449663,Alive
41,27,725474.75,4162603.25,9.5,67.723903,Alive
41,28,725469.25,4162599.25,9.1,66.671275,Alive
41,29,725465.75,4162597.25,7.6,65.875643,Alive
41,30,725462.75,4162595.25,8.4,70.369552,Alive
41,31,725457.9775,4162591.27724999,9.3,67.040927,Alive
41,32,725456.25,4162591.75,8.1,71.2,Alive
41,33,725453.25,4162589.75,8.3,63.3004,Alive
41,34,725450.25,4162588.25,9.2,73.1,Alive
41,35,725447.25,4162586.25,8.3,60.4664,Alive
41,36,725444.25,4162583.75,6.8,69.616168,Alive
41,37,725437.75,4162580.25,5.2,68.186848,Alive
41,38,725435.75,4162577.75,8.3,69.322207,Alive
41,39,725431.75,4162576.25,8.8,69.788672,Alive
41,40,725429.25,4162573.75,7.9,66.858448,Alive
41,41,725425.75,4162571.75,6.8,65.004907,Alive
41,42,725422.75,4162569.75,10.4,62.1,Alive
41,43,725415.30975,4162563.77825,10.2,69.214832,Alive
41,44,725414.25,4162565.25,11.6,69.322207,Alive
42,1,725536.25,4162637.75,8.5,68.037227,Alive
42,2,725529.25,4162635.75,8.6,68.037227,Alive
42,3,725526.75,4162633.75,7.0,64.775488,Alive
42,4,725524.75,4162632.75,8.4,54.6,Alive
42,5,725520.25,4162629.75,7.4,69.214832,Alive
42,6,725518.75,4162628.25,9.3,67.5602,Alive
42,7,725516.25,4162626.75,0.0,0.0,Dead
42,8,725513.25,4162624.75,7.1,68.986,Alive
42,9,725511.75,4162623.75,8.6,67.5602,Alive
42,10,725510.25,4162622.25,8.4,64.775488,Alive
42,11,725508.25,4162621.25,9.4,69.522875,Alive
42,12,725505.75,4162619.25,10.0,67.5602,Alive
42,13,725504.19325,4162618.2555,10.1,68.607547,Alive
42,14,725502.75,4162617.25,7.6,67.040927,Alive
42,15,725500.75,4162616.25,9.5,69.704767,Alive
42,16,725497.75,4162614.75,9.4,68.331775,Alive
42,17,725494.75,4162612.25,8.6,68.864543,Alive
42,18,725492.25,4162610.75,10.1,68.607547,Alive
42,19,725488.75,4162609.25,7.3,59.843272,Alive
42,20,725485.75,4162606.75,6.2,68.986,Alive
42,21,725482.75,4162604.75,7.1,69.214832,Alive
42,22,725479.25,4162602.75,8.6,67.040927,Alive
42,23,725476.75,4162600.75,8.2,64.302568,Alive
42,24,725473.25,4162599.25,9.5,69.788672,Alive
42,25,725470.25,4162596.75,7.6,68.738392,Alive
42,26,725467.25,4162594.75,7.0,68.864543,Alive
42,27,725464.25,4162592.75,12.4,66.858448,Alive
42,28,725457.75,4162589.25,9.1,67.723903,Alive
42,29,725454.75,4162587.25,7.7,66.282847,Alive
42,30,725451.75,4162585.25,7.1,66.081592,Alive
42,31,725448.75,4162583.25,11.6,68.472008,Alive
42,32,725446.25,4162581.25,8.0,70.4,Alive
42,33,725442.25,4162578.75,8.2,68.472008,Alive
42,34,725436.75,4162575.25,7.0,63.557983,Alive
42,35,725433.25,4162573.25,9.0,69.102763,Alive
42,36,725432.09475,4162571.73975,9.8,66.282847,Alive
42,37,725430.75,4162570.75,7.8,66.671275,Alive
42,38,725429.353,4162570.46425,7.6,64.775488,Alive
42,39,725427.25,4162569.25,8.2,65.449663,Alive
42,40,725424.25,4162567.25,8.2,61.070752,Alive
42,41,725421.25,4162565.25,8.3,69.214832,Alive
42,42,725417.75,4162560.75,8.6,66.282847,Alive
43,1,725534.25,4162634.25,9.0,66.081592,Alive
43,2,725532.473,4162631.89025,11.5,68.607547,Alive
43,3,725530.25,4162632.25,9.4,63.038123,Alive
43,4,725528.25,4162631.25,11.5,69.322207,Alive
43,5,725526.75,4162630.25,7.3,66.858448,Alive
43,6,725525.10825,4162629.33325,8.8,70.332587,Alive
43,7,725522.75,4162627.25,7.9,65.665,Alive
43,8,725520.25,4162626.25,8.8,62.499487,Alive
43,9,725520.429,4162624.0345,6.8,69.616168,Alive
43,10,725517.90925,4162623.75825,8.3,65.229632,Alive
43,11,725516.306499999,4162623.38824999,9.7,67.882912,Alive
43,12,725514.75,4162622.25,11.2,70.332587,Alive
43,13,725513.25,4162621.25,7.5,63.810872,Alive
43,14,725511.75,4162620.25,7.1,65.449663,Alive
43,15,725509.75,4162618.75,10.0,67.5602,Alive
